m_date,site_name,temp,ph,ec,do,탁도 (NTU),toc,tn,tp,clola-a
2018-07-24 05h,주암호,30.8,8.7,87,8.9,1.6,,0.724,0.003,7.9
2018-07-24 06h,주암호,30.8,8.7,87,8.9,1.6,,0.722,0.004,7.5
2018-07-24 07h,주암호,30.7,8.7,87,8.9,1.6,,0.709,0.003,7.7
2018-07-24 08h,주암호,31,8.7,87,8.9,1.4,,0.738,0.004,6.7
2018-07-24 09h,주암호,31.3,8.6,87,8.7,1.5,,0.661,0.004,6.3
2018-07-24 10h,주암호,31.3,8.7,87,8.8,1.5,,0.69,0.003,8.2
2018-07-24 11h,주암호,31.4,8.7,87,8.9,1.4,,0.692,0.003,8.7
2018-07-24 12h,주암호,31.7,8.7,87,8.9,1.4,,0.692,0.003,8.8
2018-07-24 13h,주암호,32,8.7,88,8.9,1.4,,0.682,0.003,9.8
2018-07-24 14h,주암호,32,8.8,88,8.9,1.4,,0.668,0.003,11
2018-07-24 15h,주암호,32,8.8,89,9,1.4,,0.658,0.003,11.5
2018-07-24 16h,주암호,,,,,,,0.655,0.004,
2018-07-24 17h,주암호,32,8.9,89,9.7,1.8,,0.653,0.005,10
2018-07-24 18h,주암호,31.9,8.9,89,9.8,1.7,1.6,0.653,0.005,9.8
2018-07-24 19h,주암호,31.7,8.9,89,9.8,1.7,1.5,0.597,0.003,9.9
2018-07-24 20h,주암호,31.5,8.9,89,9.7,1.7,1.5,0.641,ND,10.3
2018-07-24 21h,주암호,31.4,8.9,89,9.7,1.6,1.4,0.662,ND,11.2
2018-07-24 22h,주암호,31.3,8.9,89,9.7,1.6,1.5,0.691,0.004,12.5
2018-07-24 23h,주암호,31.2,8.9,89,9.8,1.6,1.4,0.726,0.005,12.3
2018-07-25 00h,주암호,31.1,8.9,89,9.9,1.6,1.4,0.682,0.005,12.2
2018-07-25 01h,주암호,31.1,8.9,89,9.8,1.5,1.4,0.64,0.005,11.5
2018-07-25 02h,주암호,31,8.9,89,9.7,1.5,1.4,0.636,0.005,10.1
2018-07-25 03h,주암호,31,8.9,89,9.6,1.5,1.4,0.682,0.005,10.3
2018-07-25 04h,주암호,30.9,8.8,89,9.6,1.5,1.4,0.75,0.005,9.9
2018-07-25 05h,주암호,30.9,8.8,88,9.3,1.7,1.3,0.726,0.005,9.9
2018-07-25 06h,주암호,30.9,8.6,86,8.8,,1.3,0.694,0.006,10
2018-07-25 07h,주암호,30.9,8.6,86,8.8,,1.3,0.733,0.006,10.5
2018-07-25 08h,주암호,31,8.5,85,8.6,,1.3,0.783,0.006,11
2018-07-25 09h,주암호,,,,,,,0.797,,
2018-07-25 10h,주암호,,,,,,,,,
2018-07-25 11h,주암호,,,,,,,,,
2018-07-25 12h,주암호,,,,,,,,,
2018-07-25 13h,주암호,,,,,,,,,
2018-07-25 14h,주암호,,,,,,,,,
2018-07-25 15h,주암호,,,,,,,,,
2018-07-25 16h,주암호,,,,,,,,,
2018-07-25 17h,주암호,,,,,,,,,
2018-07-25 18h,주암호,32,9,90,8.6,1.5,1.3,,,
2018-07-25 19h,주암호,31.9,9,91,8.5,1.6,1.4,,0.005,
2018-07-25 20h,주암호,31.9,9,90,8.5,1.5,1.4,0.611,0.005,
2018-07-25 21h,주암호,31.8,9,90,8.5,1.5,1.3,0.625,0.004,
2018-07-25 22h,주암호,31.7,9,89,8.7,1.5,1.4,0.657,0.005,
2018-07-25 23h,주암호,31.7,9,90,8.6,1.4,1.3,0.732,0.006,
2018-07-26 00h,주암호,31.6,9,90,8.4,1.4,1.3,0.683,0.005,
2018-07-26 01h,주암호,31.6,9,90,8.3,1.4,1.4,0.652,0.004,
2018-07-26 02h,주암호,31.5,9,90,8.3,1.4,1.4,0.646,0.004,
2018-07-26 03h,주암호,31.5,8.9,89,8.3,1.3,1.3,0.723,0.005,
2018-07-26 04h,주암호,31.4,8.8,89,8.1,1.3,1.3,0.734,0.005,
2018-07-26 05h,주암호,31.3,8.8,89,8.1,1.3,1.3,0.717,0.005,
2018-07-26 06h,주암호,31.2,8.8,88,8,1.2,1.3,0.633,0.004,
2018-07-26 07h,주암호,31.3,8.8,88,8.2,1.2,1.2,0.635,0.004,
2018-07-26 08h,주암호,31.3,8.8,88,8.2,1.3,1.3,0.688,0.005,
2018-07-26 09h,주암호,31.5,8.8,89,8.1,1.2,1.3,0.704,0.004,
2018-07-26 10h,주암호,31.6,8.9,89,8.3,1.3,1.2,0.703,0.004,
2018-07-26 11h,주암호,31.6,8.9,89,8.4,1.4,1.2,0.703,0.004,
2018-07-26 12h,주암호,32,9,90,8.5,1.2,1.2,0.703,0.004,
2018-07-26 13h,주암호,32.5,8.9,89,,1.1,1.2,0.698,0.004,
2018-07-26 14h,주암호,33,8.9,90,,1,1.2,0.68,0.004,
2018-07-26 15h,주암호,,,,,,,,0.004,
2018-07-26 16h,주암호,,,,,,,,0.005,
2018-07-26 17h,주암호,33.2,9,89,9.2,0.9,1.5,,0.004,10.6
2018-07-26 18h,주암호,33,9,88,9.3,0.9,1.6,0.544,ND,11
2018-07-26 19h,주암호,32.9,9,88,9.2,0.9,1.6,0.608,ND,10.6
2018-07-26 20h,주암호,32.8,9,89,9.2,0.9,1.6,0.653,ND,11.8
2018-07-26 21h,주암호,32.7,9,90,9.5,0.9,1.7,0.645,ND,12.4
2018-07-26 22h,주암호,32.6,9,90,9.4,1.1,1.7,0.655,0.003,13.5
2018-07-26 23h,주암호,32.5,9,89,9.2,1,1.7,0.654,0.004,13.2
2018-07-27 00h,주암호,32.4,9,90,9.2,1.1,1.7,0.66,0.004,12.8
2018-07-27 01h,주암호,32.3,9,91,9.3,1,1.7,0.664,0.003,13.1
2018-07-27 02h,주암호,32.2,9,90,9.4,1,1.7,0.732,0.003,13.1
2018-07-27 03h,주암호,32,8.9,90,9.4,0.8,1.7,0.718,0.004,13.4
2018-07-27 04h,주암호,31.9,8.9,89,9.3,0.9,1.6,0.655,0.003,13.3
2018-07-27 05h,주암호,31.8,8.9,89,9.3,0.8,1.6,0.647,ND,13.9
2018-07-27 06h,주암호,31.7,8.9,89,9.3,0.9,1.6,0.658,ND,12.7
2018-07-27 07h,주암호,31.7,8.9,89,9.5,0.9,1.6,0.667,ND,12.6
2018-07-27 08h,주암호,31.8,9,90,9.5,0.9,1.6,0.691,0.003,13
2018-07-27 09h,주암호,31.9,9,90,9.6,0.9,1.6,0.685,0.004,12.4
2018-07-27 10h,주암호,32.1,9,90,9.5,0.9,1.6,0.68,0.004,11.9
2018-07-27 11h,주암호,32.2,9,90,9.7,0.9,1.6,0.663,0.003,12.5
2018-07-27 12h,주암호,32.5,9,91,9.7,0.9,1.6,0.667,0.003,12.8
2018-07-27 13h,주암호,32.9,9,91,9.6,0.9,1.7,0.757,0.003,12.9
2018-07-27 14h,주암호,33.1,9,91,9.6,0.8,1.6,0.715,0.003,13.5
2018-07-27 15h,주암호,,,,,,1.6,0.665,ND,
2018-07-27 16h,주암호,33.2,9.1,90,9.9,0.8,1.6,0.642,ND,13.2
2018-07-27 17h,주암호,33.5,9.1,89,9.9,0.8,1.5,0.589,0.003,13.4
2018-07-27 18h,주암호,33.8,9.1,90,9.9,0.8,1.5,0.626,ND,14.7
2018-07-27 19h,주암호,33.8,9,90,9.6,0.8,1.6,0.646,ND,13.6
2018-07-27 20h,주암호,33.6,9,91,9.6,0.8,1.6,0.641,ND,14.2
2018-07-27 21h,주암호,33.5,9,90,9.4,0.8,1.6,0.664,ND,14.3
2018-07-27 22h,주암호,33.3,9,90,9.5,0.8,1.6,0.649,ND,15.4
2018-07-27 23h,주암호,33,9,90,9.7,0.8,1.6,0.624,ND,15.2
2018-07-28 00h,주암호,33.2,9,90,9.3,0.8,1.6,0.667,ND,14.1
2018-07-28 01h,주암호,33.1,9,91,9.4,0.8,1.6,0.645,ND,14.2
2018-07-28 02h,주암호,32.9,9,91,9.6,0.8,1.6,0.623,0.003,15.2
2018-07-28 03h,주암호,32.7,9,90,9.4,0.9,1.6,0.619,0.003,15
2018-07-28 04h,주암호,32.7,8.9,89,9.4,0.8,1.6,0.63,ND,15.5
2018-07-28 05h,주암호,32.5,8.9,89,9.5,0.8,1.6,0.681,ND,15.3
2018-07-28 06h,주암호,32.4,9,90,9.4,0.8,1.6,0.678,0.003,13.5
2018-07-28 07h,주암호,32.3,9,90,9.6,0.8,1.6,0.658,0.003,13.5
2018-07-28 08h,주암호,32.4,9,91,9.9,0.8,1.6,0.687,0.004,14
2018-07-28 09h,주암호,32.5,9,91,10,0.8,1.7,0.664,0.004,14.5
2018-07-28 10h,주암호,32.6,9.1,91,10.1,0.8,1.8,0.641,0.004,14.9
2018-07-28 11h,주암호,33,9.1,92,10,0.8,1.8,0.656,0.003,13.3
2018-07-28 12h,주암호,33.2,9.1,92,10.2,0.8,1.8,0.665,0.004,13
2018-07-28 13h,주암호,33.5,9.1,92,10.2,0.8,1.8,0.648,0.004,13.1
2018-07-28 14h,주암호,33.7,9.1,93,10.1,0.8,1.8,0.662,0.003,13.8
2018-07-28 15h,주암호,33.6,9.1,93,10.2,0.9,1.9,0.647,0.003,15.8
2018-07-28 16h,주암호,33.1,9.1,93,10.4,0.9,1.8,0.612,0.003,18.8
2018-07-28 17h,주암호,33.3,9.1,92,10,0.8,1.8,0.623,0.003,16.6
2018-07-28 18h,주암호,33,9.1,92,10,1,1.9,0.636,ND,16.7
2018-07-28 19h,주암호,33,9.1,92,10.1,1.5,2,0.647,ND,16.5
2018-07-28 20h,주암호,32.8,9.1,93,10.2,1.1,2,0.636,ND,18.3
2018-07-28 21h,주암호,32.8,9.1,92,10.1,1.3,2,0.617,ND,19.4
2018-07-28 22h,주암호,32.7,9.1,93,10.2,1.5,2.1,0.613,ND,19.9
2018-07-28 23h,주암호,32.6,9.1,92,9.9,1.4,2,0.611,0.003,19.8
2018-07-29 00h,주암호,32.5,9.1,92,9.9,1.4,2,0.626,ND,20.6
2018-07-29 01h,주암호,32.4,9.1,92,9.9,1.2,2,0.617,ND,20
2018-07-29 02h,주암호,32.3,9.1,91,9.9,1.1,2,0.608,ND,19.6
2018-07-29 03h,주암호,32.3,9,90,9.8,1.1,1.9,0.679,0.003,20.3
2018-07-29 04h,주암호,32.2,9,91,9.7,1.2,1.9,0.648,ND,20.1
2018-07-29 05h,주암호,32.2,9,91,9.7,1.2,1.9,0.635,ND,18.7
2018-07-29 06h,주암호,32,9,91,9.9,1.1,1.9,0.657,ND,16.3
2018-07-29 07h,주암호,32.1,9,91,9.9,1.1,1.9,0.651,0.003,15.3
2018-07-29 08h,주암호,32.3,9,90,9.8,1,1.9,0.66,0.004,15.1
2018-07-29 09h,주암호,32.4,9,91,9.9,1,1.9,0.69,0.003,15.2
2018-07-29 10h,주암호,32.5,9.1,91,10.1,1.1,1.8,0.679,0.003,15.7
2018-07-29 11h,주암호,32.7,9.1,91,10,0.9,1.9,0.664,0.003,15.1
2018-07-29 12h,주암호,33,9.1,91,9.9,0.8,1.8,0.659,0.004,15.3
2018-07-29 13h,주암호,33.3,9.1,91,10,0.8,1.9,0.655,0.005,15.2
2018-07-29 14h,주암호,33.6,9.1,91,9.8,0.7,1.8,0.669,0.005,13.9
2018-07-29 15h,주암호,33.7,9.1,92,9.9,0.9,1.9,0.657,0.004,14.7
2018-07-29 16h,주암호,33.7,9.1,92,10,1,1.8,0.651,0.003,16.6
2018-07-29 17h,주암호,33.7,9.1,92,10,0.9,1.9,0.654,0.003,17.8
2018-07-29 18h,주암호,33.6,9.1,92,10.1,0.9,1.8,0.637,0.004,17.2
2018-07-29 19h,주암호,33.5,9.1,92,10.1,0.9,1.9,0.731,0.004,16.3
2018-07-29 20h,주암호,33.4,9.1,92,9.9,0.8,1.9,0.693,0.004,15.9
2018-07-29 21h,주암호,33.2,9.1,91,10,0.8,1.9,0.644,0.003,16.7
2018-07-29 22h,주암호,33,9.1,91,9.9,0.8,1.9,0.649,0.003,17.2
2018-07-29 23h,주암호,32.9,9,91,9.9,0.8,2,0.664,0.003,16.5
2018-07-30 00h,주암호,32.8,9.1,91,10,0.8,2,0.672,0.004,17.2
2018-07-30 01h,주암호,32.6,9.1,91,10.1,0.9,2,0.652,0.004,19.6
2018-07-30 02h,주암호,32.5,9.1,91,10.1,0.9,2,0.643,0.003,19.6
2018-07-30 03h,주암호,32.4,9.1,91,10,0.8,2,0.644,0.003,19.5
2018-07-30 04h,주암호,32.4,9,91,9.9,0.9,2,0.702,0.005,18.3
2018-07-30 05h,주암호,32.3,9,90,9.8,0.9,1.9,0.718,0.006,17.5
2018-07-30 06h,주암호,32.3,9,90,9.8,0.8,2,0.639,0.005,15.2
2018-07-30 07h,주암호,32.3,9,90,9.8,0.9,1.9,0.636,0.006,15.4
2018-07-30 08h,주암호,32.4,9.1,90,9.9,0.8,1.9,0.666,0.006,15.7
2018-07-30 09h,주암호,32.2,9.1,91,10.1,0.9,1.9,0.705,0.005,16.6
2018-07-30 10h,주암호,32.3,9.1,91,10.1,0.9,1.9,0.666,0.006,16.2
2018-07-30 11h,주암호,32.5,9.1,91,10.1,0.9,1.9,0.63,0.006,16.1
2018-07-30 12h,주암호,32.6,9.1,91,10.1,0.8,1.9,0.639,0.006,16.2
2018-07-30 13h,주암호,32.7,9.1,92,10.3,0.8,1.9,0.641,0.005,17.8
2018-07-30 14h,주암호,32.7,9.1,92,10.4,0.9,1.9,0.655,0.004,19.5
2018-07-30 15h,주암호,,,,,,,0.662,0.005,
2018-07-30 16h,주암호,32.8,9.2,93,10.5,1.3,1.8,0.71,0.006,18.2
2018-07-30 17h,주암호,32.8,9.2,93,10.8,1.2,1.8,0.58,0.004,21.6
2018-07-30 18h,주암호,32.7,9.2,93,10.8,1.2,1.9,0.575,0.003,21.9
2018-07-30 19h,주암호,32.5,9.2,93,10.8,1.2,1.9,0.636,0.003,20.8
2018-07-30 20h,주암호,32.5,9.2,93,10.6,1.2,2,0.65,0.003,21.1
2018-07-30 21h,주암호,32.3,9.1,92,10.6,1.2,2,0.674,0.003,22.1
2018-07-30 22h,주암호,32.3,9.1,92,10.5,1.3,2,0.669,0.003,22.2
2018-07-30 23h,주암호,32.2,9.1,92,10.6,1.1,2,0.658,0.003,22.3
2018-07-31 00h,주암호,32.2,9.1,92,10.5,1.2,2,0.694,0.003,22.2
2018-07-31 01h,주암호,32.1,9.1,92,10.5,1.1,2,0.75,0.004,23.1
2018-07-31 02h,주암호,32,9.1,92,10.4,1.1,2,0.689,0.004,22.3
2018-07-31 03h,주암호,32,9.1,91,10.4,1.2,2,0.659,0.003,23
2018-07-31 04h,주암호,31.9,9.1,91,10.4,1.2,2,0.659,0.004,23.5
2018-07-31 05h,주암호,31.9,9,91,10.3,1.2,2,0.672,0.004,22.4
2018-07-31 06h,주암호,31.8,9,91,10.3,1.2,2,0.666,0.004,19.4
2018-07-31 07h,주암호,31.7,9,90,10.3,1.2,2,0.686,0.004,19.3
2018-07-31 08h,주암호,31.7,9.1,91,10.3,1.1,2,0.683,0.004,19.7
2018-07-31 09h,주암호,31.8,9.1,91,10.3,1.1,2,0.685,0.005,18.7
2018-07-31 10h,주암호,32.1,9.1,91,10.5,1.1,2,0.676,0.005,17.6
2018-07-31 11h,주암호,32.4,9.1,92,10.6,1,1.9,0.675,0.004,18.1
2018-07-31 12h,주암호,32.5,9.1,92,10.6,1,2,0.673,0.004,19.1
2018-07-31 13h,주암호,32.6,9.1,92,10.8,1,2,0.661,0.004,19.7
2018-07-31 14h,주암호,32.7,9.1,93,10.9,1,2,0.677,0.004,19.7
2018-07-31 15h,주암호,32.9,9.1,93,11,1,1.9,0.682,0.005,21.4
2018-07-31 16h,주암호,33,9.1,93,11,1,1.9,0.68,0.005,22.3
2018-07-31 17h,주암호,33,9.1,93,11.1,1,2,0.668,0.005,23.4
2018-07-31 18h,주암호,33,9.1,93,11.1,1,2,0.658,0.004,24.8
2018-07-31 19h,주암호,32.9,9.1,94,11.1,1,2,0.658,0.004,22.6
2018-07-31 20h,주암호,32.8,9.2,94,11.2,1.1,2,0.648,0.004,22.9
2018-07-31 21h,주암호,32.7,9.1,94,11.2,1,2,0.644,0.004,23.1
2018-07-31 22h,주암호,32.7,9.2,94,11.3,1.1,2,0.648,0.004,24.5
2018-07-31 23h,주암호,32.5,9.2,94,11.3,1.1,1.9,0.637,0.004,25
2018-08-01 00h,주암호,32.4,9.2,94,11.3,1.1,1.9,0.641,0.004,25.4
2018-08-01 01h,주암호,32.3,9.2,94,11.2,1.1,2,0.642,0.004,25.3
2018-08-01 02h,주암호,32.2,9.1,93,11.2,1,2,0.665,0.004,25.2
2018-08-01 03h,주암호,32.1,9.1,93,11,1,2,0.693,0.004,25.6
2018-08-01 04h,주암호,31.9,9.1,93,10.9,1.1,2,0.665,0.004,25.5
2018-08-01 05h,주암호,31.8,9.1,92,10.8,1,2,0.614,0.004,24.9
2018-08-01 06h,주암호,31.7,9.1,92,10.8,1.1,2,0.608,0.004,21.6
2018-08-01 07h,주암호,31.8,9.1,92,10.8,1.1,2,0.644,0.004,21.7
2018-08-01 08h,주암호,31.9,9.1,93,11,1.1,2,0.648,0.004,21.9
2018-08-01 09h,주암호,32,9.1,93,11.1,1,1.9,0.658,0.004,20.4
2018-08-01 10h,주암호,32.2,9.2,93,11.2,1.1,2,0.645,0.005,19.4
2018-08-01 11h,주암호,32.3,9.1,93,11.2,1,2,0.637,0.005,19.5
2018-08-01 12h,주암호,32.8,9.1,93,11.1,1,2,0.653,0.005,19.5
2018-08-01 13h,주암호,33.1,9.2,93,11.1,0.9,2,0.664,0.005,19.7
2018-08-01 14h,주암호,33.1,9.1,94,11.2,1,2,0.64,0.004,20.1
2018-08-01 15h,주암호,33.3,9.1,94,11.3,1,2,0.653,0.004,21
2018-08-01 16h,주암호,33.5,9.1,93,11,1,2,0.67,0.005,20.6
2018-08-01 17h,주암호,33.4,9.1,94,11.2,1,2,0.661,0.005,22.8
2018-08-01 18h,주암호,33,9.1,94,11.5,1,1.9,0.657,0.004,24.9
2018-08-01 19h,주암호,33,9.2,95,11.5,1,2,0.639,0.004,24.5
2018-08-01 20h,주암호,33,9.2,95,11.3,1,1.9,0.62,0.005,24.8
2018-08-01 21h,주암호,33,9.2,94,11.3,1.2,2,0.704,0.004,24.6
2018-08-01 22h,주암호,33,9.2,94,11.3,1,2,0.676,0.004,25.4
2018-08-01 23h,주암호,32.9,9.2,95,11.3,1.1,2,0.647,0.004,26.6
2018-08-02 00h,주암호,32.7,9.2,95,11.2,1.1,2,0.618,0.004,27.8
2018-08-02 01h,주암호,32.6,9.1,95,11.3,1.1,2,0.603,0.004,28.1
2018-08-02 02h,주암호,32.5,9.1,95,11.3,1.1,2,0.609,0.004,28.5
2018-08-02 03h,주암호,32.4,9.1,93,11,1,2,0.64,0.004,26.3
2018-08-02 04h,주암호,32.2,9.1,93,11.1,1.1,2,0.668,0.005,26.6
2018-08-02 05h,주암호,32.2,9.1,93,11.1,1.1,1.9,0.617,0.004,25.3
2018-08-02 06h,주암호,32.1,9.1,93,11.2,1,1.9,0.627,0.003,22.4
2018-08-02 07h,주암호,32.1,9.1,93,11.3,1,2,0.645,0.004,22.1
2018-08-02 08h,주암호,32.1,9.1,93,11.3,1,1.9,0.638,0.004,21.5
2018-08-02 09h,주암호,32.2,9.1,93,11.3,1,1.9,0.621,0.005,21.1
2018-08-02 10h,주암호,32.3,9.1,94,11.3,1,1.9,0.637,0.005,21.1
2018-08-02 11h,주암호,32.5,9.2,94,11.3,1.1,1.8,0.65,0.005,21.3
2018-08-02 12h,주암호,32.6,9.1,93,11.2,1,1.9,0.65,0.005,20.7
2018-08-02 13h,주암호,32.6,9.1,93,11.3,1.1,1.9,0.635,0.006,23.1
2018-08-02 14h,주암호,32.8,9.2,94,11.5,1.1,1.9,0.641,0.005,24.7
2018-08-02 15h,주암호,,,,,,,,,
2018-08-02 16h,주암호,32.9,9.4,95,,1.5,1.9,0.783,0.007,23.1
2018-08-02 17h,주암호,33,9.3,96,11,1.5,2,,0.006,23.4
2018-08-02 18h,주암호,33,9.3,96,11.1,1.5,2,,0.004,23
2018-08-02 19h,주암호,32.9,9.3,97,11.4,1.5,2,0.551,0.003,22.8
2018-08-02 20h,주암호,32.9,9.3,97,11.2,1.6,2,0.537,0.003,23.8
2018-08-02 21h,주암호,32.8,9.3,96,11.1,1.5,2,0.547,0.003,23.7
2018-08-02 22h,주암호,32.7,9.3,96,10.9,1.5,2,0.563,0.003,25.3
2018-08-02 23h,주암호,32.6,9.2,95,10.8,1.5,2,0.562,0.004,27
2018-08-03 00h,주암호,32.6,9.2,95,10.8,1.5,2,0.581,0.004,25.7
2018-08-03 01h,주암호,32.5,9.2,95,10.7,1.6,2,0.579,0.004,25.2
2018-08-03 02h,주암호,32.4,9.2,95,10.7,1.5,2,0.638,0.004,25.4
2018-08-03 03h,주암호,32.3,9.2,95,11,1.5,1.9,0.615,0.004,26.7
2018-08-03 04h,주암호,32.2,9.2,95,10.9,1.5,2,0.591,0.004,27.5
2018-08-03 05h,주암호,32.2,9.2,95,10.9,1.4,2,0.586,0.004,25.1
2018-08-03 06h,주암호,32.1,9.2,94,10.7,1.3,2,0.598,0.004,21.3
2018-08-03 07h,주암호,32.1,9.2,94,10.7,1.3,2,0.624,0.004,20.4
2018-08-03 08h,주암호,32.1,9.2,94,10.7,1.3,2,0.623,0.004,20
2018-08-03 09h,주암호,32.2,9.2,95,10.7,1.3,2,0.618,0.004,22.1
2018-08-03 10h,주암호,32.2,9.2,95,10.9,1.3,2,0.601,0.004,22.1
2018-08-03 11h,주암호,32.3,9.2,95,11,1.3,2,0.604,0.004,21.5
2018-08-03 12h,주암호,32.5,9.2,95,11.1,1.2,2,0.604,0.004,20.4
2018-08-03 13h,주암호,32.7,9.3,97,11.4,1.4,2,0.595,0.004,22.6
2018-08-03 14h,주암호,32.8,9.3,98,11.6,1.5,2,0.592,0.004,25.5
2018-08-03 15h,주암호,32.7,9.3,98,11.8,1.5,2,0.583,0.004,27.8
2018-08-03 16h,주암호,32.7,9.3,100,12,1.6,2.1,0.576,0.005,30.7
2018-08-03 17h,주암호,32.6,9.3,100,12.1,1.7,2,0.57,0.004,33
2018-08-03 18h,주암호,32.5,9.3,100,11.9,1.6,2,0.579,0.005,33
2018-08-03 19h,주암호,32.3,9.3,99,11.9,1.8,2,0.599,0.007,32.8
2018-08-03 20h,주암호,32.3,9.3,98,11.8,1.8,2,0.597,0.007,30.6
2018-08-03 21h,주암호,32.2,9.3,98,11.7,1.8,2.1,0.586,0.006,31.4
2018-08-03 22h,주암호,32.1,9.3,97,11.9,1.8,2.1,0.591,0.006,32.3
2018-08-03 23h,주암호,32.1,9.3,96,11.8,1.6,2.1,0.591,0.006,31.4
2018-08-04 00h,주암호,32,9.2,96,11.7,1.5,2.1,0.612,0.006,31.7
2018-08-04 01h,주암호,32,9.2,96,11.6,1.6,2.1,0.616,0.006,30.2
2018-08-04 02h,주암호,31.9,9.2,94,11.5,1.4,2,0.595,0.006,29.9
2018-08-04 03h,주암호,31.9,9.2,94,11.4,1.4,2,0.619,0.005,29
2018-08-04 04h,주암호,31.8,9.2,94,11.5,1.3,2.1,0.619,0.005,29.5
2018-08-04 05h,주암호,31.7,9.1,93,11.3,1.2,2.1,0.623,0.004,26.1
2018-08-04 06h,주암호,31.7,9.1,93,11.2,1.2,2,0.623,0.004,23
2018-08-04 07h,주암호,31.7,9.1,93,11.3,1.2,2.1,0.627,0.003,23.5
2018-08-04 08h,주암호,31.8,9.1,93,11.3,1.2,2.1,0.623,0.004,23.7
2018-08-04 09h,주암호,31.8,9.2,93,11.4,1.1,2,0.64,0.005,22.8
2018-08-04 10h,주암호,32.1,9.2,94,11.5,1.1,2.1,0.627,0.004,22.1
2018-08-04 11h,주암호,32.2,9.2,95,11.7,1.2,2,0.608,ND,22.9
2018-08-04 12h,주암호,32.6,9.2,95,11.8,1.2,2.1,0.598,ND,22.5
2018-08-04 13h,주암호,32.9,9.3,96,11.7,1.2,2,0.59,0.003,22.4
2018-08-04 14h,주암호,32.9,9.3,97,11.8,1.3,2.1,0.581,0.004,24.6
2018-08-04 15h,주암호,32.9,9.3,97,11.8,1.3,2.1,0.575,0.003,24.9
2018-08-04 16h,주암호,32.9,9.3,97,12,1.4,2.1,0.582,0.003,25.5
2018-08-04 17h,주암호,32.8,9.3,98,12.2,1.4,2,0.581,0.003,29
2018-08-04 18h,주암호,32.7,9.3,98,12.2,1.5,2,0.582,0.003,27.8
2018-08-04 19h,주암호,32.6,9.3,97,12.1,1.5,2,0.582,0.004,26.4
2018-08-04 20h,주암호,32.5,9.3,97,12,1.6,2.1,0.555,0.004,27.9
2018-08-04 21h,주암호,32.5,9.3,97,12,1.5,2.1,0.558,0.004,28.7
2018-08-04 22h,주암호,32.5,9.2,96,11.9,1.5,2.1,0.58,0.004,27.4
2018-08-04 23h,주암호,32.4,9.2,95,11.8,1.3,2,0.58,0.004,26.7
2018-08-05 00h,주암호,32.3,9.2,94,11.6,1.1,2,0.564,0.004,25.9
2018-08-05 01h,주암호,32.2,9.2,94,11.6,1.1,2,0.556,ND,25.4
2018-08-05 02h,주암호,32,9.2,95,11.6,1.1,2,0.582,ND,27.9
2018-08-05 03h,주암호,32,9.2,94,11.5,1,2.1,0.575,ND,26.7
2018-08-05 04h,주암호,31.9,9.2,94,11.5,1.1,2.1,0.596,0.004,28.4
2018-08-05 05h,주암호,31.8,9.2,94,11.5,1.2,2,0.593,0.004,26.9
2018-08-05 06h,주암호,31.7,9.1,93,11.4,1,2,0.601,0.005,22.8
2018-08-05 07h,주암호,31.7,9.1,93,11.3,1,2,0.606,0.004,22.5
2018-08-05 08h,주암호,31.8,9.2,94,11.5,1.1,2.1,0.613,0.003,22.7
2018-08-05 09h,주암호,31.9,9.2,94,11.6,1.1,2,0.603,0.003,21.8
2018-08-05 10h,주암호,32,9.2,94,11.6,1.1,2,0.588,0.003,21.2
2018-08-05 11h,주암호,32.2,9.2,94,11.7,1,2,0.577,ND,19.8
2018-08-05 12h,주암호,32.4,9.2,94,11.6,0.9,2,0.563,ND,18.9
2018-08-05 13h,주암호,32.6,9.2,94,11.6,0.8,1.9,0.563,ND,19.4
2018-08-05 14h,주암호,32.7,9.2,94,11.6,0.8,1.9,0.579,ND,19.7
2018-08-05 15h,주암호,32.9,9.1,94,11.4,0.8,1.9,0.576,ND,19
2018-08-05 16h,주암호,33.1,9.1,94,11.4,0.8,1.9,0.569,ND,19.4
2018-08-05 17h,주암호,33,9.1,94,11.5,0.8,1.9,0.571,ND,20.2
2018-08-05 18h,주암호,32.9,9.2,94,11.5,0.8,1.9,0.574,ND,20.2
2018-08-05 19h,주암호,32.7,9.2,94,11.6,0.8,1.9,0.563,ND,19.3
2018-08-05 20h,주암호,32.5,9.1,94,11.6,0.9,1.9,0.576,ND,19.5
2018-08-05 21h,주암호,32.4,9.1,93,11.3,0.8,1.9,0.592,ND,18.9
2018-08-05 22h,주암호,32.4,9.1,93,11.2,0.8,1.9,0.592,ND,19.7
2018-08-05 23h,주암호,32.3,9.1,93,11.2,0.8,1.9,0.573,ND,19.7
2018-08-06 00h,주암호,32.2,9.1,92,11.1,0.8,1.9,0.588,ND,20.4
2018-08-06 01h,주암호,32.1,9.1,92,11.1,0.8,2.1,0.575,ND,20.8
2018-08-06 02h,주암호,31.9,9.1,92,11.1,0.8,1.9,0.572,ND,20.9
2018-08-06 03h,주암호,31.8,9.1,92,11.1,0.9,2,0.554,ND,21.5
2018-08-06 04h,주암호,31.7,9.1,92,11,0.9,2,0.546,ND,22.3
2018-08-06 05h,주암호,31.6,9.1,92,11,1,2.1,0.554,ND,21.9
2018-08-06 06h,주암호,31.5,9,92,11,0.9,2,0.551,ND,20.9
