no,m_date,loc,temp,ph,ec,do,M73,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
735,2023-04-01 14:00:00,장계,16.5,8.2,187.0,12.0,1.9,2.1,1.472,0.017,12.3,우수,100.0,100.0
736,2023-04-01 15:00:00,장계,16.3,8.3,187.0,12.2,2.0,2.1,1.597,0.017,13.2,우수,100.0,100.0
737,2023-04-01 16:00:00,장계,16.6,8.2,187.0,12.0,1.9,2.1,1.511,0.017,13.7,우수,100.0,100.0
738,2023-04-01 17:00:00,장계,16.2,8.2,183.0,11.8,1.9,2.5,1.591,0.017,15.1,우수,100.0,100.0
739,2023-04-01 18:00:00,장계,15.6,8.3,187.0,12.4,2.1,2.3,1.574,0.016,16.7,우수,100.0,100.0
740,2023-04-01 19:00:00,장계,16.0,8.3,188.0,11.8,1.8,2.3,1.554,0.016,16.1,우수,100.0,100.0
741,2023-04-01 20:00:00,장계,15.3,8.2,188.0,12.2,2.2,2.1,1.508,0.016,16.5,우수,100.0,100.0
742,2023-04-01 21:00:00,장계,15.0,8.2,184.0,12.1,2.2,2.1,1.462,0.015,16.3,우수,100.0,100.0
743,2023-04-01 22:00:00,장계,15.4,8.2,188.0,11.9,2.2,2.0,1.52,0.016,15.6,우수,100.0,100.0
744,2023-04-01 23:00:00,장계,15.0,8.2,188.0,11.9,2.2,2.0,1.581,0.015,15.4,우수,100.0,100.0
745,2023-04-02 00:00:00,장계,14.6,8.2,182.0,11.8,2.2,2.0,1.523,0.014,15.1,우수,100.0,100.0
746,2023-04-02 01:00:00,장계,15.1,8.1,188.0,11.6,2.0,2.0,1.43,0.014,15.1,우수,100.0,100.0
747,2023-04-02 02:00:00,장계,14.7,8.1,187.0,11.7,2.0,2.0,1.39,0.014,15.2,우수,100.0,100.0
748,2023-04-02 03:00:00,장계,14.3,8.1,188.0,11.8,1.9,2.1,1.4780000000000002,0.014,15.4,우수,100.0,100.0
749,2023-04-02 04:00:00,장계,14.2,8.1,183.0,11.5,2.0,2.0,1.477,0.014,15.4,우수,100.0,100.0
750,2023-04-02 05:00:00,장계,14.2,8.0,188.0,11.5,1.9,1.9,1.408,0.014,15.4,우수,100.0,100.0
751,2023-04-02 06:00:00,장계,14.2,8.0,187.0,12.2,2.1,2.0,1.391,0.015,15.2,우수,100.0,100.0
752,2023-04-02 07:00:00,장계,14.1,8.0,188.0,11.6,2.2,2.0,1.517,0.014,15.2,우수,100.0,100.0
753,2023-04-02 08:00:00,장계,14.0,8.0,182.0,11.5,2.6,2.0,1.455,0.014,14.7,우수,100.0,100.0
754,2023-04-02 09:00:00,장계,14.7,8.1,188.0,11.8,2.0,2.0,1.406,0.014,12.8,우수,100.0,100.0
755,2023-04-02 10:00:00,장계,14.9,8.1,188.0,11.8,1.9,2.0,1.539,0.014,12.1,우수,100.0,100.0
756,2023-04-02 11:00:00,장계,14.6,8.0,188.0,11.6,2.0,2.0,1.419,0.014,12.5,우수,100.0,100.0
757,2023-04-02 12:00:00,장계,13.3,7.4,184.0,10.7,2.2,2.0,1.4480000000000002,0.014,13.6,우수,100.0,100.0
758,2023-04-02 13:00:00,장계,14.4,7.7,188.0,11.2,2.1,2.0,1.53,0.014,12.8,우수,100.0,100.0
759,2023-04-02 14:00:00,장계,14.5,7.7,188.0,11.1,1.9,2.0,1.58,0.014,12.3,우수,100.0,100.0
760,2023-04-02 15:00:00,장계,13.9,7.4,187.0,10.8,1.9,2.1,1.399,0.015,13.0,우수,100.0,100.0
761,2023-04-02 16:00:00,장계,14.0,7.5,183.0,10.9,1.9,2.1,1.342,0.014,13.8,우수,100.0,100.0
762,2023-04-02 17:00:00,장계,14.3,7.8,188.0,11.4,2.0,2.0,1.5490000000000002,0.015,15.3,우수,100.0,100.0
763,2023-04-02 18:00:00,장계,13.7,7.7,187.0,11.3,1.9,2.0,1.4340000000000002,0.015,15.4,우수,100.0,100.0
764,2023-04-02 19:00:00,장계,13.1,7.7,182.0,11.2,2.0,2.0,1.408,0.014,14.5,우수,100.0,100.0
765,2023-04-02 20:00:00,장계,13.2,7.5,188.0,11.1,1.9,1.9,1.4469999999999998,0.014,14.3,우수,100.0,100.0
766,2023-04-02 21:00:00,장계,13.5,7.7,189.0,11.3,2.1,2.0,1.497,0.015,14.6,우수,100.0,100.0
767,2023-04-02 22:00:00,장계,13.4,7.7,189.0,11.2,2.1,2.0,1.392,0.014,14.4,우수,100.0,100.0
768,2023-04-02 23:00:00,장계,13.5,7.8,184.0,11.3,2.1,1.9,1.463,0.014,14.9,우수,100.0,100.0
769,2023-04-03 00:00:00,장계,13.7,7.7,188.0,11.2,2.1,2.1,1.49,0.013,14.9,우수,100.0,100.0
770,2023-04-03 01:00:00,장계,13.6,7.8,188.0,11.9,2.2,2.1,1.405,0.013,14.8,우수,100.0,100.0
771,2023-04-03 02:00:00,장계,13.4,7.6,188.0,11.1,2.3,2.0,1.521,0.014,14.6,우수,100.0,100.0
772,2023-04-03 03:00:00,장계,12.9,7.5,183.0,10.7,2.3,1.9,1.475,0.013,14.4,우수,100.0,100.0
773,2023-04-03 04:00:00,장계,12.8,7.5,189.0,10.8,2.2,2.1,1.463,0.013,14.1,우수,100.0,100.0
774,2023-04-03 05:00:00,장계,12.9,7.5,187.0,10.9,2.3,2.0,1.584,0.013,14.2,우수,100.0,100.0
775,2023-04-03 06:00:00,장계,13.1,7.5,187.0,10.9,2.4,2.0,1.536,0.013,14.3,우수,100.0,100.0
776,2023-04-03 07:00:00,장계,12.9,7.5,183.0,10.7,2.4,2.0,1.524,0.013,14.5,우수,100.0,100.0
777,2023-04-03 08:00:00,장계,13.3,7.6,188.0,11.1,2.2,2.0,1.582,0.013,14.1,우수,100.0,100.0
778,2023-04-03 09:00:00,장계,13.8,7.6,187.0,11.0,2.1,2.0,1.55,0.014,12.9,우수,100.0,100.0
779,2023-04-03 10:00:00,장계,13.9,7.5,188.0,11.0,2.3,1.9,1.594,0.014,12.3,우수,100.0,100.0
780,2023-04-03 11:00:00,장계,,,,,,,,,,,,
781,2023-04-03 12:00:00,장계,,,,,,,,,,,,
782,2023-04-03 13:00:00,장계,,,,,,,,,,,,
783,2023-04-03 14:00:00,장계,,,,,,,1.378,0.013,,,100.0,100.0
784,2023-04-03 15:00:00,장계,15.0,7.6,191.0,10.7,2.9,,1.469,0.013,,우수,100.0,100.0
785,2023-04-03 16:00:00,장계,14.7,7.5,185.0,10.5,2.7,,1.418,0.014,10.9,우수,100.0,100.0
786,2023-04-03 17:00:00,장계,14.0,7.3,191.0,10.3,2.7,,1.455,0.014,12.1,우수,100.0,100.0
787,2023-04-03 18:00:00,장계,13.6,7.4,191.0,10.5,2.6,,1.5119999999999998,0.014,12.6,우수,100.0,100.0
788,2023-04-03 19:00:00,장계,13.5,7.4,191.0,10.5,2.4,,1.454,0.014,11.8,우수,100.0,100.0
789,2023-04-03 20:00:00,장계,13.4,7.4,187.0,10.3,2.4,,1.505,0.014,12.0,우수,100.0,100.0
790,2023-04-03 21:00:00,장계,14.0,7.6,191.0,10.6,2.4,,1.57,0.013,12.0,우수,100.0,100.0
791,2023-04-03 22:00:00,장계,14.3,7.6,191.0,10.6,2.5,,1.422,0.013,11.9,우수,100.0,100.0
792,2023-04-03 23:00:00,장계,14.1,7.7,187.0,10.6,2.4,,1.4269999999999998,0.013,11.7,우수,100.0,100.0
793,2023-04-04 00:00:00,장계,14.1,7.5,191.0,10.3,2.3,,1.449,0.013,11.5,우수,100.0,100.0
794,2023-04-04 01:00:00,장계,13.9,7.6,191.0,10.5,2.3,,1.365,0.014,11.5,우수,100.0,100.0
795,2023-04-04 02:00:00,장계,13.8,7.6,191.0,10.5,2.3,,1.285,0.013,11.5,우수,100.0,100.0
796,2023-04-04 03:00:00,장계,13.5,7.6,186.0,10.4,2.3,,1.318,0.012,11.5,우수,100.0,100.0
797,2023-04-04 04:00:00,장계,13.6,7.5,191.0,10.3,2.2,,1.431,0.012,11.4,우수,100.0,100.0
798,2023-04-04 05:00:00,장계,13.5,7.5,191.0,10.3,2.2,,1.388,0.011,11.2,우수,100.0,100.0
799,2023-04-04 06:00:00,장계,13.6,7.5,191.0,10.4,2.2,,1.44,0.011,11.3,우수,100.0,100.0
800,2023-04-04 07:00:00,장계,13.5,7.6,187.0,10.2,2.3,,1.5730000000000002,0.012,11.3,우수,100.0,100.0
801,2023-04-04 08:00:00,장계,13.7,7.6,191.0,10.5,2.0,2.0,1.557,0.012,11.1,우수,100.0,100.0
802,2023-04-04 09:00:00,장계,14.0,7.6,190.0,10.5,2.1,2.4,1.653,0.013,10.5,우수,100.0,100.0
803,2023-04-04 10:00:00,장계,14.5,7.7,190.0,10.6,2.1,2.2,1.4069999999999998,0.014,9.8,우수,100.0,100.0
804,2023-04-04 11:00:00,장계,14.4,7.7,186.0,10.5,2.3,2.2,1.396,0.014,10.3,우수,100.0,100.0
805,2023-04-04 12:00:00,장계,15.0,7.7,190.0,10.7,2.3,2.1,1.411,0.015,10.0,우수,100.0,100.0
806,2023-04-04 13:00:00,장계,15.4,7.8,190.0,10.8,2.2,2.2,1.344,0.016,9.6,우수,100.0,100.0
807,2023-04-04 14:00:00,장계,15.5,7.9,190.0,10.8,2.2,2.2,1.368,0.017,9.9,우수,100.0,100.0
808,2023-04-04 15:00:00,장계,15.1,7.8,186.0,10.6,2.3,2.2,1.372,0.017,11.1,우수,100.0,100.0
809,2023-04-04 16:00:00,장계,15.5,7.9,190.0,10.8,2.2,2.2,1.462,0.017,11.0,우수,100.0,100.0
810,2023-04-04 17:00:00,장계,15.3,7.9,190.0,10.8,2.2,2.2,1.435,0.017,11.1,우수,100.0,100.0
811,2023-04-04 18:00:00,장계,15.1,7.9,190.0,10.8,2.2,2.2,1.414,0.016,11.1,우수,100.0,100.0
812,2023-04-04 19:00:00,장계,14.4,7.7,185.0,10.6,2.4,2.2,1.44,0.016,11.1,우수,100.0,100.0
813,2023-04-04 20:00:00,장계,14.6,7.8,189.0,10.7,2.2,2.1,1.415,0.017,10.7,우수,100.0,100.0
814,2023-04-04 21:00:00,장계,14.8,7.9,189.0,10.8,2.2,2.2,1.534,0.017,10.6,우수,100.0,100.0
815,2023-04-04 22:00:00,장계,14.6,8.0,184.0,11.4,2.2,2.1,1.5590000000000002,0.016,10.9,우수,100.0,100.0
816,2023-04-04 23:00:00,장계,14.6,7.9,189.0,10.5,2.0,2.1,1.3730000000000002,0.016,11.1,우수,100.0,100.0
817,2023-04-05 00:00:00,장계,14.7,7.9,189.0,10.7,2.1,2.1,1.367,0.016,11.2,우수,100.0,100.0
818,2023-04-05 01:00:00,장계,14.9,7.9,189.0,10.6,2.1,2.1,1.4680000000000002,0.016,11.0,우수,100.0,100.0
819,2023-04-05 02:00:00,장계,14.8,7.9,184.0,10.6,2.2,2.1,1.523,0.016,11.1,우수,100.0,100.0
820,2023-04-05 03:00:00,장계,15.0,7.8,190.0,10.4,2.0,2.1,1.445,0.017,11.0,우수,100.0,100.0
821,2023-04-05 04:00:00,장계,15.0,7.9,190.0,10.5,2.0,2.1,1.371,0.017,11.0,우수,100.0,100.0
822,2023-04-05 05:00:00,장계,14.9,7.8,190.0,10.4,2.0,2.1,1.315,0.016,10.9,우수,100.0,100.0
823,2023-04-05 06:00:00,장계,14.7,7.8,185.0,10.3,2.1,2.0,1.394,0.017,11.0,우수,100.0,100.0
824,2023-04-05 07:00:00,장계,14.9,7.8,189.0,10.4,2.0,2.0,1.49,0.018,11.2,우수,100.0,100.0
825,2023-04-05 08:00:00,장계,15.8,8.0,187.0,10.0,1.2,1.9,1.484,0.018,12.6,우수,100.0,100.0
826,2023-04-05 09:00:00,장계,,,,,,,,0.018,13.6,,100.0,100.0
827,2023-04-05 10:00:00,장계,,,,,,,,,12.8,,,
828,2023-04-05 11:00:00,장계,,,,,,,,,,,,
829,2023-04-05 12:00:00,장계,,,,,,,,,,,,
830,2023-04-05 13:00:00,장계,,,,,,,1.472,0.026,,,100.0,100.0
831,2023-04-05 14:00:00,장계,14.9,7.9,183.0,10.6,2.0,2.1,1.6230000000000002,0.026,11.9,우수,100.0,100.0
832,2023-04-05 15:00:00,장계,15.3,8.1,188.0,10.9,1.9,2.1,1.579,0.025,12.0,우수,100.0,100.0
833,2023-04-05 16:00:00,장계,15.4,8.2,187.0,10.9,3.1,2.0,1.357,0.024,13.0,우수,100.0,100.0
834,2023-04-05 17:00:00,장계,15.2,8.1,189.0,10.9,3.3,1.9,1.389,0.024,12.8,우수,100.0,100.0
835,2023-04-05 18:00:00,장계,14.7,7.9,184.0,10.4,2.3,2.1,1.537,0.024,12.0,우수,100.0,100.0
836,2023-04-05 19:00:00,장계,14.7,7.8,190.0,10.6,2.4,2.1,1.446,0.022,12.1,우수,100.0,100.0
837,2023-04-05 20:00:00,장계,14.6,7.7,190.0,10.4,2.3,2.0,1.582,0.02,11.6,우수,100.0,100.0
838,2023-04-05 21:00:00,장계,14.5,7.8,184.0,10.4,2.2,2.0,1.47,0.02,11.2,우수,100.0,100.0
839,2023-04-05 22:00:00,장계,14.6,7.7,189.0,10.4,2.1,2.1,1.536,0.019,11.2,우수,100.0,100.0
840,2023-04-05 23:00:00,장계,14.6,7.7,189.0,10.4,2.3,2.1,1.482,0.019,11.4,우수,100.0,100.0
841,2023-04-06 00:00:00,장계,14.6,7.7,189.0,10.4,2.1,2.1,1.499,0.019,11.3,우수,100.0,100.0
