no,m_date,loc,temp,ph,ec,do,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
680,2023-03-30 07:00:00,안동댐하류,,,,,,,,6.2,,,
681,2023-03-30 08:00:00,안동댐하류,,,,,,,,5.9,,,
682,2023-03-30 09:00:00,안동댐하류,,,,,,,,6.3,,,
683,2023-03-30 10:00:00,안동댐하류,,,,,,,,6.9,,,
684,2023-03-30 11:00:00,안동댐하류,,,,,,,,6.4,,,
685,2023-03-30 12:00:00,안동댐하류,,,,,,,,6.3,,,
686,2023-03-30 13:00:00,안동댐하류,,,,,,,,5.5,,,
687,2023-03-30 14:00:00,안동댐하류,,,,,,,,4.0,,,
688,2023-03-30 15:00:00,안동댐하류,,,,,,,,6.0,,,
689,2023-03-30 16:00:00,안동댐하류,,,,,,1.867,0.008,6.0,,,
690,2023-03-30 17:00:00,안동댐하류,,,,,2.3,1.84,0.007,6.3,,,
691,2023-03-30 18:00:00,안동댐하류,6.9,7.5,169.0,10.7,2.4,1.706,0.006,6.6,우수,100.0,100.0
692,2023-03-30 19:00:00,안동댐하류,6.9,7.5,169.0,10.8,2.3,1.63,0.006,7.1,우수,100.0,100.0
693,2023-03-30 20:00:00,안동댐하류,6.8,7.5,169.0,10.7,2.3,1.776,0.006,6.8,우수,100.0,100.0
694,2023-03-30 21:00:00,안동댐하류,6.7,7.5,169.0,10.7,2.3,1.628,0.005,7.0,우수,100.0,100.0
695,2023-03-30 22:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.92,0.005,6.7,우수,100.0,100.0
696,2023-03-30 23:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.888,0.006,6.8,우수,100.0,100.0
697,2023-03-31 00:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.765,0.007,6.5,우수,100.0,100.0
698,2023-03-31 01:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.5630000000000002,0.007,6.9,우수,100.0,100.0
699,2023-03-31 02:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.6840000000000002,0.007,7.0,우수,100.0,100.0
700,2023-03-31 03:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.3,1.722,0.007,6.7,우수,100.0,100.0
701,2023-03-31 04:00:00,안동댐하류,6.8,7.5,169.0,10.8,2.4,1.631,0.006,6.8,우수,100.0,100.0
702,2023-03-31 05:00:00,안동댐하류,6.7,7.5,169.0,10.8,2.3,1.811,0.005,6.9,우수,100.0,100.0
703,2023-03-31 06:00:00,안동댐하류,6.7,7.5,169.0,10.8,2.4,1.495,0.006,6.8,우수,100.0,100.0
704,2023-03-31 07:00:00,안동댐하류,6.7,7.5,169.0,10.8,2.4,1.558,0.006,7.1,우수,100.0,100.0
705,2023-03-31 08:00:00,안동댐하류,6.7,7.5,170.0,10.8,2.4,1.786,0.008,5.9,우수,100.0,100.0
706,2023-03-31 09:00:00,안동댐하류,6.5,7.5,170.0,10.7,2.3,1.729,ND,5.7,우수,100.0,100.0
707,2023-03-31 10:00:00,안동댐하류,6.7,7.5,170.0,10.8,2.5,1.585,ND,6.7,우수,100.0,100.0
708,2023-03-31 11:00:00,안동댐하류,6.7,7.5,170.0,10.8,2.4,1.506,0.005,6.5,우수,100.0,100.0
709,2023-03-31 12:00:00,안동댐하류,7.1,7.5,170.0,10.8,2.4,1.57,0.006,5.6,우수,100.0,100.0
710,2023-03-31 13:00:00,안동댐하류,7.4,7.5,170.0,10.8,2.4,1.592,0.006,5.1,우수,100.0,100.0
711,2023-03-31 14:00:00,안동댐하류,7.5,7.5,170.0,10.8,2.3,1.5490000000000002,0.006,5.3,우수,100.0,100.0
712,2023-03-31 15:00:00,안동댐하류,8.0,7.5,170.0,10.8,2.3,1.411,0.006,4.4,우수,100.0,100.0
713,2023-03-31 16:00:00,안동댐하류,8.6,7.5,170.0,10.8,2.3,1.4340000000000002,0.006,4.2,우수,100.0,100.0
714,2023-03-31 17:00:00,안동댐하류,8.7,7.5,170.0,10.8,2.4,1.493,0.006,4.9,우수,100.0,100.0
715,2023-03-31 18:00:00,안동댐하류,8.8,7.5,170.0,10.9,2.3,1.614,0.006,5.9,우수,100.0,100.0
716,2023-03-31 19:00:00,안동댐하류,8.9,7.5,170.0,10.9,2.3,1.66,0.006,6.4,우수,100.0,100.0
717,2023-03-31 20:00:00,안동댐하류,8.7,7.5,170.0,10.9,2.4,1.589,0.006,6.6,우수,100.0,100.0
718,2023-03-31 21:00:00,안동댐하류,8.6,7.5,170.0,10.9,2.4,1.503,0.006,6.5,우수,100.0,100.0
719,2023-03-31 22:00:00,안동댐하류,8.7,7.5,170.0,10.9,2.3,1.4380000000000002,0.005,6.5,우수,100.0,100.0
720,2023-03-31 23:00:00,안동댐하류,8.3,7.5,170.0,11.0,2.3,1.784,0.006,7.0,우수,100.0,100.0
721,2023-04-01 00:00:00,안동댐하류,8.0,7.5,170.0,11.0,2.4,1.725,0.006,7.5,우수,100.0,100.0
722,2023-04-01 01:00:00,안동댐하류,8.0,7.5,170.0,11.0,2.3,1.709,0.005,7.7,우수,100.0,100.0
723,2023-04-01 02:00:00,안동댐하류,8.0,7.5,170.0,10.9,2.4,1.591,0.006,7.2,우수,100.0,100.0
724,2023-04-01 03:00:00,안동댐하류,8.4,7.5,170.0,10.9,2.3,1.543,0.007,6.3,우수,100.0,100.0
725,2023-04-01 04:00:00,안동댐하류,8.4,7.5,170.0,10.9,2.3,1.497,0.006,6.3,우수,100.0,100.0
726,2023-04-01 05:00:00,안동댐하류,8.2,7.5,170.0,11.0,2.3,1.521,0.006,7.0,우수,100.0,100.0
727,2023-04-01 06:00:00,안동댐하류,8.0,7.5,170.0,11.0,2.3,1.535,0.006,6.9,우수,100.0,100.0
728,2023-04-01 07:00:00,안동댐하류,8.0,7.5,170.0,11.0,2.3,1.48,0.006,6.8,우수,100.0,100.0
729,2023-04-01 08:00:00,안동댐하류,7.8,7.5,170.0,11.0,2.4,1.533,0.007,5.6,우수,100.0,100.0
730,2023-04-01 09:00:00,안동댐하류,7.1,7.4,170.0,10.8,2.3,1.6369999999999998,0.006,6.5,우수,100.0,100.0
731,2023-04-01 10:00:00,안동댐하류,6.7,7.4,169.0,10.7,2.3,1.495,0.006,6.9,우수,100.0,100.0
732,2023-04-01 11:00:00,안동댐하류,6.7,7.4,169.0,10.8,2.3,1.431,0.006,6.3,우수,100.0,100.0
733,2023-04-01 12:00:00,안동댐하류,6.9,7.4,169.0,10.8,2.3,1.4409999999999998,0.006,6.2,우수,100.0,100.0
734,2023-04-01 13:00:00,안동댐하류,7.2,7.4,169.0,10.8,2.3,1.519,0.008,6.0,우수,100.0,100.0
735,2023-04-01 14:00:00,안동댐하류,7.3,7.4,169.0,10.8,2.3,1.423,0.008,6.6,우수,100.0,100.0
736,2023-04-01 15:00:00,안동댐하류,8.0,7.5,169.0,10.9,2.3,1.501,0.007,5.4,우수,100.0,100.0
737,2023-04-01 16:00:00,안동댐하류,8.2,7.5,169.0,10.9,2.3,1.534,0.006,5.7,우수,100.0,100.0
738,2023-04-01 17:00:00,안동댐하류,8.4,7.5,169.0,10.9,2.3,1.571,0.006,6.5,우수,100.0,100.0
739,2023-04-01 18:00:00,안동댐하류,8.4,7.5,169.0,10.9,2.3,1.7519999999999998,0.007,7.1,우수,100.0,100.0
740,2023-04-01 19:00:00,안동댐하류,8.3,7.5,169.0,10.9,2.3,1.582,0.006,7.3,우수,100.0,100.0
741,2023-04-01 20:00:00,안동댐하류,8.2,7.5,169.0,11.0,2.3,1.9,0.006,7.7,우수,100.0,100.0
742,2023-04-01 21:00:00,안동댐하류,8.0,7.5,169.0,11.0,2.3,1.775,0.006,8.0,우수,100.0,100.0
743,2023-04-01 22:00:00,안동댐하류,7.7,7.5,169.0,11.0,2.5,1.486,0.006,7.9,우수,100.0,100.0
744,2023-04-01 23:00:00,안동댐하류,7.8,7.5,169.0,11.0,2.4,1.4680000000000002,0.006,7.9,우수,100.0,100.0
745,2023-04-02 00:00:00,안동댐하류,7.8,7.5,169.0,11.0,2.5,1.519,0.005,8.0,우수,100.0,100.0
746,2023-04-02 01:00:00,안동댐하류,7.7,7.5,169.0,11.0,2.3,1.587,0.005,7.9,우수,100.0,100.0
747,2023-04-02 02:00:00,안동댐하류,7.7,7.5,169.0,11.0,2.3,1.462,0.005,7.9,우수,100.0,100.0
748,2023-04-02 03:00:00,안동댐하류,7.6,7.5,169.0,11.0,2.3,1.591,0.005,7.7,우수,100.0,100.0
749,2023-04-02 04:00:00,안동댐하류,7.6,7.5,169.0,11.0,2.3,1.679,0.005,8.0,우수,100.0,100.0
750,2023-04-02 05:00:00,안동댐하류,7.5,7.5,169.0,11.0,2.4,1.554,0.005,7.9,우수,100.0,100.0
751,2023-04-02 06:00:00,안동댐하류,7.4,7.5,169.0,11.0,2.3,1.7819999999999998,0.006,8.1,우수,100.0,100.0
752,2023-04-02 07:00:00,안동댐하류,7.4,7.5,169.0,11.0,2.3,1.715,0.006,7.9,우수,100.0,100.0
753,2023-04-02 08:00:00,안동댐하류,7.3,7.5,169.0,11.0,2.3,1.4880000000000002,0.006,6.6,우수,100.0,100.0
754,2023-04-02 09:00:00,안동댐하류,7.0,7.5,170.0,10.8,2.3,1.529,0.005,7.1,우수,100.0,100.0
755,2023-04-02 10:00:00,안동댐하류,6.6,7.4,169.0,10.8,2.3,1.6909999999999998,0.005,7.4,우수,100.0,100.0
756,2023-04-02 11:00:00,안동댐하류,6.7,7.4,169.0,10.8,2.3,1.535,0.005,7.5,우수,100.0,100.0
